orgId	expName	expDesc	timeZeroSet	num	nMapped	nPastEnd	nGenic	nUsed	gMed	gMedt0	gMean	cor12	mad12	mad12c	mad12c_t0	opcor	adjcor	gccor	maxFit	expGroup	expDescLong	mutantLibrary	person	dateStarted	setName	seqindex	media	temperature	pH	vessel	aerobic	liquid	shaking	condition_1	units_1	concentration_1	condition_2	units_2	concentration_2	condition_3	units_3	concentration_3	condition_4	units_4	concentration_4	growthPlate	growthWells	ModelSEED Component	BiGG Component
Keio	set2IT051	Fusidic 0.03 mg/ml	6/30/2014 Keio_ML9_set2	147	1058187	0	721121	720327	122	194	190.1100554	0.160215115	0.195792112	0.655104288	0.643203091	0.127811213	-0.016975331	0.067510339	1.631147228	stress	LB with Fusidic acid sodium salt 0.03 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT051	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Fusidic acid sodium salt	mg/ml	0.03										961	"E5,E6"		
Keio	set2IT052	Fusidic 0.1 mg/ml	6/30/2014 Keio_ML9_set2	148	962834	0	658740	657839	105	194	173.618105	0.208958592	0.214200208	0.672096335	0.643203091	0.135288611	0.055889521	0.080152133	3.125790391	stress	LB with Fusidic acid sodium salt 0.1 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT052	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Fusidic acid sodium salt	mg/ml	0.1										961	"E7,E8"		
Keio	set2IT053	Dimethyl Sulfoxide 7.5 vol%	6/30/2014 Keio_ML9_set2	149	900009	0	613968	613304	100	194	161.8643442	0.136963001	0.203556102	0.666620707	0.643203091	0.063146404	0.0578926	0.047258641	1.704991688	stress	LB with Dimethyl Sulfoxide 7.5 vol%	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT053	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Dimethyl Sulfoxide	vol%	7.5										961	"F3,F4"		
Keio	set2IT054	Dimethyl Sulfoxide 10 vol%	6/30/2014 Keio_ML9_set2	150	994495	0	679136	678426	105	194	179.0514648	0.160356102	0.201699103	0.65306368	0.643203091	0.075366284	-0.011310938	0.058805197	1.632364411	stress	LB with Dimethyl Sulfoxide 10 vol%	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT054	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Dimethyl Sulfoxide	vol%	10										961	"F5,F6"		
Keio	set2IT056	Chloramphenicol 0.001 mg/ml	6/30/2014 Keio_ML9_set2	152	1002798	0	683597	682820	115	194	180.2111375	0.351146514	0.223527058	0.656334542	0.643203091	0.232474759	-0.039013075	0.071851203	4.65321459	stress	LB with Chloramphenicol 0.001 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT056	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Chloramphenicol	mg/ml	0.001										959	"A7,A8"		
Keio	set2IT057	Chloramphenicol 0.0025 mg/ml	6/30/2014 Keio_ML9_set2	153	1006857	0	685963	684946	99	194	180.7722354	0.321262693	0.231060871	0.696905811	0.643203091	0.192199832	-0.045354465	0.106717418	7.366893015	stress	LB with Chloramphenicol 0.0025 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT057	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Chloramphenicol	mg/ml	0.0025										959	"B1,B2"		
Keio	set2IT058	Chloramphenicol 0.005 mg/ml	6/30/2014 Keio_ML9_set2	154	995578	0	685395	684531	105	194	180.6627078	0.100022363	0.267421075	0.694150843	0.643203091	0.073011951	-0.023725133	0.058325427	5.848202662	stress	LB with Chloramphenicol 0.005 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT058	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Chloramphenicol	mg/ml	0.005										959	"B3,B4"		
Keio	set2IT059	Tetracycline 0.0004 mg/ml	6/30/2014 Keio_ML9_set2	155	1035238	0	707362	706442	120	194	186.4455001	0.249619101	0.206820369	0.657684512	0.643203091	0.155841947	0.014218648	-0.007462114	3.427997121	stress	LB with Tetracycline hydrochloride 0.0004 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT059	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Tetracycline hydrochloride	mg/ml	4.00E-04										959	"B5,B6"		
Keio	set2IT060	Tetracycline 0.0008 mg/ml	6/30/2014 Keio_ML9_set2	156	1045451	0	730507	729214	105	194	192.4555292	0.266612497	0.219268598	0.678071905	0.643203091	0.153543919	-0.017014596	0.009092375	6.659803408	stress	LB with Tetracycline hydrochloride 0.0008 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT060	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Tetracycline hydrochloride	mg/ml	8.00E-04										959	"B7,B8"		
Keio	set2IT062	Spectinomycin 0.00625 mg/ml	6/30/2014 Keio_ML9_set2	158	1113398	0	759552	758702	126	194	200.2380575	0.341505456	0.206761739	0.660157292	0.643203091	0.166336785	0.053930536	0.044221792	4.476342797	stress	LB with Spectinomycin dihydrochloride pentahydrate 0.00625 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT062	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Spectinomycin dihydrochloride pentahydrate	mg/ml	0.00625										959	"C3,C4"		
Keio	set2IT063	Spectinomycin 0.0125 mg/ml	6/30/2014 Keio_ML9_set2	159	1056601	0	722395	721561	102	194	190.435735	0.361525975	0.233774892	0.686842115	0.643203091	0.197823166	0.007553016	0.030484023	7.882186287	stress	LB with Spectinomycin dihydrochloride pentahydrate 0.0125 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT063	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Spectinomycin dihydrochloride pentahydrate	mg/ml	0.0125										959	"C5,C6"		
Keio	set2IT064	Carbenicillin 0.004 mg/ml	6/30/2014 Keio_ML9_set2	160	916146	0	624550	623838	107	194	164.6444972	0.1874998	0.20975371	0.66426621	0.643203091	0.140218701	0.005088552	0.019362646	1.75939927	stress	LB with Carbenicillin disodium salt 0.004 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT064	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Carbenicillin disodium salt	mg/ml	0.004										959	"D1,D2"		
Keio	set2IT065	Carbenicillin 0.008 mg/ml	6/30/2014 Keio_ML9_set2	161	1030757	0	707563	706400	96	194	186.4344154	0.330785247	0.226221376	0.685224099	0.643203091	0.242239774	-0.005448821	-0.0023067	5.845384314	stress	LB with Carbenicillin disodium salt 0.008 mg/ml	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT065	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Carbenicillin disodium salt	mg/ml	0.008										959	"D3,D4"		
Keio	set2IT069	LB	6/30/2014 Keio_ML9_set2	165	899044	0	613210	612532	106	194	161.6605965	0.117849605	0.207259145	0.67516031	0.643203091	0.070205828	0.032597198	0.072719756	1.626276238	lb	LB	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT069	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital													959	"F7,F8"		
Keio	set2IT070	methylglyoxal 0.008 vol%	6/30/2014 Keio_ML9_set2	166	901272	0	614549	613848	93	194	162.0079177	0.285107064	0.222416999	0.683526335	0.643203091	0.144217381	0.053727088	0.003098515	4.915686195	stress	LB with methylglyoxal 0.008 vol%	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT070	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	methylglyoxal	vol%	0.008										962	"A7,A8"		
Keio	set2IT071	2-Furfuraldehyde 0.125 vol%	6/30/2014 Keio_ML9_set2	167	950848	0	648825	648080	111	194	171.0424914	0.152988547	0.200582283	0.672096335	0.643203091	0.093497648	0.045302483	0.025745677	1.680709473	stress	LB with 2-Furfuraldehyde 0.125 vol%	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT071	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	2-Furfuraldehyde	vol%	0.125										962	"B7,B8"		
Keio	set2IT072	2-Furfuraldehyde 0.25 vol%	6/30/2014 Keio_ML9_set2	168	940253	0	642127	641039	98	194	169.1842175	0.335512272	0.226344319	0.670141621	0.643203091	0.205613383	0.033158767	-0.005968195	4.167416983	stress	LB with 2-Furfuraldehyde 0.25 vol%	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT072	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	2-Furfuraldehyde	vol%	0.25										962	"C1,C2"		
Keio	set2IT074	5-Hydroxymethylfurfural 20 mM	6/30/2014 Keio_ML9_set2	170	771945	0	526950	526335	90	194	138.9113222	0.162932832	0.221123966	0.658963082	0.643203091	0.171430345	0.00300534	0.083451743	1.616721778	stress	LB with 5-Hydroxymethylfurfural 20 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT074	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	5-Hydroxymethylfurfural	mM	20										962	"C7,C8"		
Keio	set2IT075	Vanillin 5 mM	6/30/2014 Keio_ML9_set2	171	896413	0	610470	609846	102	194	160.9517023	0.163651997	0.208114782	0.666711867	0.643203091	0.156791376	0.001513235	0.042590458	1.369745824	stress	LB with Vanillin 5 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT075	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Vanillin	mM	5										962	"D1,D2"		
Keio	set2IT076	syringaldehyde 5 mM	6/30/2014 Keio_ML9_set2	172	968851	0	660197	659522	114	194	174.0622856	0.185156635	0.203917463	0.667790549	0.643203091	0.162273747	0.068940012	0.047928606	1.209307036	stress	LB with syringaldehyde 5 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT076	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	syringaldehyde	mM	5										962	"E5,E6"		
Keio	set2IT077	syringaldehyde 10 mM	6/30/2014 Keio_ML9_set2	173	928215	0	632923	632307	105	194	166.8796516	0.205117691	0.217746016	0.667000464	0.643203091	0.192825868	0.007827758	0.050304745	1.672399037	stress	LB with syringaldehyde 10 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT077	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	syringaldehyde	mM	10										962	"E7,E8"		
Keio	set2IT078	Dimethyl Sulfoxide 10 vol%	6/30/2014 Keio_ML9_set2	174	956014	0	652333	651659	106	194	171.9870678	0.164350602	0.203402475	0.645642899	0.643203091	0.142539312	0.057086952	0.055703044	1.30194928	stress	LB with Dimethyl Sulfoxide 10 vol%	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT078	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Dimethyl Sulfoxide	vol%	10										962	"F5,F6"		
Keio	set2IT080	Cholin acetate 75 mM	6/30/2014 Keio_ML9_set2	176	894526	0	610506	609819	103	194	160.9445764	0.192119187	0.204457195	0.648426096	0.643203091	0.160448162	-0.037521591	0.08501874	1.804078892	stress	LB with Cholin acetate 75 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT080	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Cholin acetate	mM	75										963	"A7,A8"		
Keio	set2IT081	Cholin acetate 150 mM	6/30/2014 Keio_ML9_set2	177	886731	0	605510	604798	98	194	159.6194247	0.147964555	0.21679619	0.656655504	0.643203091	0.110182346	0.00272513	0.089091153	2.344170468	stress	LB with Cholin acetate 150 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT081	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Cholin acetate	mM	150										963	"B1,B2"		
Keio	set2IT082	acetate 70 mM	6/30/2014 Keio_ML9_set2	178	885609	0	603838	603169	99	194	159.1894959	0.177401024	0.207576264	0.66557678	0.643203091	0.087525393	-0.003203961	0.07274072	2.194472615	stress	LB with Sodium acetate 70 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT082	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Sodium acetate	mM	70										963	"B5,B6"		
Keio	set2IT083	acetate 140 mM	6/30/2014 Keio_ML9_set2	179	1040257	0	709997	709154	114	194	187.1612563	0.125829808	0.202232608	0.661131783	0.643203091	0.10315964	-0.015961664	0.085948739	2.047491041	stress	LB with Sodium acetate 140 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT083	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Sodium acetate	mM	140										963	"B7,B8"		
Keio	set2IT085	1-ethyl-3-methylimidazolium acetate 30 mM	6/30/2014 Keio_ML9_set2	181	921780	0	630733	630045	103	194	166.2826603	0.281455508	0.216477431	0.666843632	0.643203091	0.141811024	0.034663843	0.124733946	2.680422878	stress	LB with 1-ethyl-3-methylimidazolium acetate 30 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT085	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	1-ethyl-3-methylimidazolium acetate	mM	30										963	"D3,D4"		
Keio	set2IT086	1-ethyl-3-methylimidazolium acetate 60 mM	6/30/2014 Keio_ML9_set2	182	938041	0	640718	640020	105	194	168.9152811	0.237468374	0.207317911	0.653839698	0.643203091	0.167572397	0.023036512	0.136636706	1.721996795	stress	LB with 1-ethyl-3-methylimidazolium acetate 60 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT086	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	1-ethyl-3-methylimidazolium acetate	mM	60										963	"D5,D6"		
Keio	set2IT087	1-ethyl-3-methylimidazolium chloride 40 mM	6/30/2014 Keio_ML9_set2	183	982761	0	674082	673275	112	194	177.6920032	0.356159344	0.224488804	0.666843632	0.643203091	0.201523864	0.005055174	0.132912346	4.458921481	stress	LB with 1-ethyl-3-methylimidazolium chloride 40 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT087	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	1-ethyl-3-methylimidazolium chloride	mM	40										963	"D7,D8"		
Keio	set2IT088	1-ethyl-3-methylimidazolium chloride 80 mM	6/30/2014 Keio_ML9_set2	184	795707	0	543671	542906	90	194	143.2847717	0.373636195	0.237120988	0.670809363	0.643203091	0.193312383	0.028396814	0.168647611	6.450736733	stress	LB with 1-ethyl-3-methylimidazolium chloride 80 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT088	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	1-ethyl-3-methylimidazolium chloride	mM	80										963	"E1,E2"		
Keio	set2IT089	L-Lysine 200 mM	6/30/2014 Keio_ML9_set2	185	783169	0	534101	533546	91	194	140.8144629	0.119539599	0.22111727	0.653659121	0.643203091	0.133783938	0.030034267	0.102910554	1.414958757	stress	LB with L-Lysine 200 mM	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT089	LB	28		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	L-Lysine	mM	200										963	"F5,F6"		
Keio	set2IT093	D-Galacturonic Acid (C) MOPS	6/30/2014 Keio_ML9_set2	189	977582	0	663380	662557	109	194	174.8632885	0.278256206	0.206489209	0.652076697	0.643203091	0.22960465	0.123250116	-0.107636356	1.935348677	carbon source	D-Galacturonic Acid monohydrate carbon source MOPS	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT093	MOPS minimal media_noCarbon	37		tube	Aerobic	Liquid	200 rpm	D-Galacturonic Acid monohydrate	mM	20													
Keio	set2IT094	D-Glucose (C) MOPS	6/30/2014 Keio_ML9_set2	190	944009	0	640776	640008	103	194	168.912114	0.221714528	0.205328471	0.660219046	0.643203091	0.182534225	0.054606551	-0.11047828	1.509729579	carbon source	D-Glucose carbon source MOPS	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT094	MOPS minimal media_noCarbon	37		tube	Aerobic	Liquid	200 rpm	D-Glucose	mM	22													
Keio	set2IT095	D-Galacturonic Acid (C) M9	6/30/2014 Keio_ML9_set2	191	960419	0	652151	651328	105	194	171.8997097	0.295122252	0.209836474	0.662398138	0.643203091	0.242998703	0.095362517	-0.11208534	2.229211132	carbon source	D-Galacturonic Acid monohydrate carbon source M9	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT095	M9 minimal media_noCarbon	37		tube	Aerobic	Liquid	200 rpm	D-Galacturonic Acid monohydrate	mM	20													
Keio	set2IT096	D-Glucose (C) M9	6/30/2014 Keio_ML9_set2	192	958684	0	652013	651145	108	194	171.851412	0.24454417	0.20505691	0.661198087	0.643203091	0.154335408	0.059232826	-0.10270012	1.571539396	carbon source	D-Glucose carbon source M9	Keio_ML9	Kelly	6/30/14	Keio_ML9_set2	IT096	M9 minimal media_noCarbon	37		tube	Aerobic	Liquid	200 rpm	D-Glucose	mM	22													
Keio	set5IT093	M63 no sulfur + 5 mM L-cys	5/11/2015 Keio_ML9_set5	307	4861326	0	3304541	3298949	549	1196	870.6648192	0.395184444	0.124885202	0.664300496	0.642500018	0.249706105	0.004899489	-0.100696996	1.545379093	sulfur source	M63 no sulfur + 5 mM L-cys	Keio_ML9	Hans	5/11/15	Keio_ML9_set5	IT093	M63_no_sulfur	37		tube	Aerobic	Liquid	200 rpm	L-Cysteine	mM	5													
Keio	set5IT094	M63 no sulfur + 5 mM L-cys	5/11/2015 Keio_ML9_set5	308	5102152	0	3463854	3457806	573	1196	912.5906572	0.380397702	0.13704397	0.650376688	0.642500018	0.254369399	0.049089712	-0.104193559	1.524819152	sulfur source	M63 no sulfur + 5 mM L-cys	Keio_ML9	Hans	5/11/15	Keio_ML9_set5	IT094	M63_no_sulfur	37		tube	Aerobic	Liquid	200 rpm	L-Cysteine	mM	5													
Keio	set5IT095	M63 no sulfur + 5 mM sulfate	5/11/2015 Keio_ML9_set5	309	4988207	0	3386565	3381037	558	1196	892.3296384	0.395497749	0.131810109	0.666781819	0.642500018	0.284467288	0.032195949	-0.100603793	1.560512451	sulfur source	M63 no sulfur + 5 mM sulfate	Keio_ML9	Hans	5/11/15	Keio_ML9_set5	IT095	M63_no_sulfur	37		tube	Aerobic	Liquid	200 rpm	Sodium sulfate	mM	5													
Keio	set5IT096	M63 no sulfur + 5 mM sulfate	5/11/2015 Keio_ML9_set5	310	4497677	0	3052928	3047814	497	1196	804.3847981	0.386218057	0.137187167	0.646525096	0.642500018	0.248993697	0.027676441	-0.106435949	1.322761795	sulfur source	M63 no sulfur + 5 mM sulfate	Keio_ML9	Hans	5/11/15	Keio_ML9_set5	IT096	M63_no_sulfur	37		tube	Aerobic	Liquid	200 rpm	Sodium sulfate	mM	5													
Keio	set6IT049	Nalidixic 0.006 mg/ml	2/2/2015 Keio_ML9_set6	311	7795550	0	5503561	5494640	577	2381	1450.155714	0.492089916	0.137556045	0.661340723	0.636269255	0.308959576	0.176375034	0.138758496	8.232795346	stress	LB with Nalidixic acid sodium salt 0.006 mg/ml	Keio_ML9	Mark	2/2/15	Keio_ML9_set6	IT049	LB	25		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Nalidixic acid sodium salt	mg/ml	0.006										1134	"A5,A6"		
Keio	set6IT052	Phosphomycin 0.001 mg/ml	2/2/2015 Keio_ML9_set6	314	6225086	0	4626501	4605556	168	2381	1215.506994	0.335361166	0.165880482	0.690972852	0.636269255	0.239700727	0.177261311	-0.013742213	11.3080615	stress	LB with Phosphomycin disodium salt 0.001 mg/ml	Keio_ML9	Mark	2/2/15	Keio_ML9_set6	IT052	LB	25		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	Phosphomycin disodium salt	mg/ml	0.001										1134	"B7,B8"		
Keio	set6IT054	D-Cycloserine 0.1 mg/ml	2/2/2015 Keio_ML9_set6	316	4548790	0	3110223	3107719	534	2381	820.1950383	0.350380896	0.117342362	0.655384264	0.636269255	0.174540691	0.0771522	0.154697634	0.808700364	stress	LB with D-Cycloserine 0.1 mg/ml	Keio_ML9	Mark	2/2/15	Keio_ML9_set6	IT054	LB	25		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	D-Cycloserine	mg/ml	0.1										1134	"C7,C8"		
Keio	set6IT068	"outer cut, LB soft agar motility assay"	2/2/2015 Keio_ML9_set6	330	2015263	0	1280820	1280009	180	2381	337.8223806	0.362741753	0.345520559	0.760625961	0.636269255	0.246933002	0.003339612	0.083542372	8.010889406	motility	"outer cut, LB soft agar motility assay"	Keio_ML9	Mark	2/2/15	Keio_ML9_set6	IT068	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3													
Keio	set6IT069	"outer cut, LB soft agar motility assay"	2/2/2015 Keio_ML9_set6	331	2016156	0	1086898	1085423	135	2381	286.4668778	0.330858194	0.457036742	0.807354922	0.636269255	0.303150807	0.042412302	0.056114225	8.828548233	motility	"outer cut, LB soft agar motility assay"	Keio_ML9	Mark	2/2/15	Keio_ML9_set6	IT069	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3													
Keio	set6IT070	"outer cut, LB soft agar motility assay"	2/2/2015 Keio_ML9_set6	332	2341092	0	1458447	1457269	219	2381	384.6051729	0.235389202	0.347050344	0.760640572	0.636269255	0.200247213	0.0530435	0.080668483	7.483733023	motility	"outer cut, LB soft agar motility assay"	Keio_ML9	Mark	2/2/15	Keio_ML9_set6	IT070	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3													
Keio	set6IT072	"inner cut, LB soft agar motility assay"	2/2/2015 Keio_ML9_set6	334	2690364	0	1830027	1828736	299	2381	482.6434415	0.242591367	0.307112871	0.8005567	0.636269255	0.18600499	0.020456988	0.153636375	4.081580138	motility	"inner cut, LB soft agar motility assay"	Keio_ML9	Mark	2/2/15	Keio_ML9_set6	IT072	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3													
Keio	set6IT073	"inner cut, LB soft agar motility assay"	2/2/2015 Keio_ML9_set6	335	4803299	0	3279344	3276556	533	2381	864.7548166	0.283292875	0.301308165	0.731445683	0.636269255	0.24001628	0.030324264	0.135117061	4.609008527	motility	"inner cut, LB soft agar motility assay"	Keio_ML9	Mark	2/2/15	Keio_ML9_set6	IT073	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3													
Keio	set6IT074	"inner cut, LB soft agar motility assay"	2/2/2015 Keio_ML9_set6	336	4050055	0	2753550	2751660	456	2381	726.2232779	0.221952557	0.311279139	0.782279677	0.636269255	0.244085927	0.030604869	0.133810384	4.384488949	motility	"inner cut, LB soft agar motility assay"	Keio_ML9	Mark	2/2/15	Keio_ML9_set6	IT074	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3													
Keio	set6IT075	"inner cut, LB soft agar motility assay"	2/2/2015 Keio_ML9_set6	337	3363608	0	2286637	2285270	370	2381	603.1327527	0.210718101	0.383714139	0.854615099	0.636269255	0.18795114	0.073942633	0.12708386	5.196844089	motility	"inner cut, LB soft agar motility assay"	Keio_ML9	Mark	2/2/15	Keio_ML9_set6	IT075	LB	30		Agar plate	Aerobic	Solid	0 rpm	Agar	g/L	3													
